MARCA,MODELO,TRANSMISSAO,TP_COMBUSTIVEL,MOTO_SIZE,ANO,QUILOMETRAGEM,PRECO
TOYOTA, RAV4,Manual,Gasoléo,2,2017,34633,16295000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,58100,17495000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,34633,16295000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,28308,13495000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,27232,15200000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,14766,24070000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,35445,19970000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,7823,29570000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,41201,14498000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,49254,17995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,15581,27570000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,5660,34990000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2015,59454,14490000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,37893,14495000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,23605,23070000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,9709,29995000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,77512,9798000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,23485,14498000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,28083,14998000
TOYOTA, RAV4,Semi-Auto,Gasolina,2,2014,51258,11998000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,59627,10995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,19814,27293000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,31057,19988000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2014,78650,9998000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,37258,21971000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,27176,19452000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,25000,20667000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2013,45000,10990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,40101,18495000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,38338,13995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,11970,31995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,11728,31995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,29802,19990000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,31887,14295000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,20216,22795000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,46035,18500000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,44652,11495000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,57942,10999000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,13285,21998000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,60602,17250000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,46035,18695000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,32815,13998000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,88870,9780000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,30117,18998000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2015,63000,10995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,28486,22995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,30000,19490000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2015,45848,12480000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,27999,21000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,31059,21000000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,57942,10999000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,19511,22000000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,49814,12498000
TOYOTA, RAV4,Automático,Gasolina,2.5,2018,18861,25500000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,41351,19998000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,59934,9990000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,22565,16675000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,10853,29000000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,56437,13000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,15364,23000000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,62541,9945000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,7576,33880000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,39833,21480000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,45757,13500000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,45757,13500000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,16360,27790000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,37852,17795000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,4671,21298000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,49962,19287000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,70964,9250000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,52561,11000000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,10763,13200000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,6691,29980000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,24757,19995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,43546,18995000
TOYOTA, RAV4,Automático,Gasolina,2,2017,10985,19480000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,31522,18498000
TOYOTA, RAV4,Automático,Gasolina,2,2017,30305,18490000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,32311,19490000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,25889,22995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,39000,18995000
TOYOTA, RAV4,Automático,Gasolina,2,2017,30724,18490000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,67712,10490000
TOYOTA, RAV4,Automático,Gasolina,2,2016,24560,16980000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,49429,10995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,13586,21495000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,8000,33595000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,27762,14995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,16000,21995000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,22262,14295000
TOYOTA, RAV4,Automático,Gasolina,2,2017,28546,17390000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,19570,16980000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,57423,12998000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,27498,20290000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,48265,20690000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,38655,13290000
TOYOTA, RAV4,Automático,Gasolina,2,2017,16000,19000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,20829,20498000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,11544,19490000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,39039,21990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2020,1652,31790000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,20553,15990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,32132,20790000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,30489,19995000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2015,50417,13690000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,14562,21990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,40049,18490000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,29445,11995000
TOYOTA, RAV4,Automático,Gasolina,2,2018,13833,22995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,31492,18995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,37971,18710000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,37386,18798000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,25601,20995000
TOYOTA, RAV4,Automático,Gasolina,2,2016,60841,13610000
TOYOTA, RAV4,Automático,Gasolina,2,2017,17681,20990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,39343,19995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,16551,23995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,29655,19995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,21263,21498000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,22329,21995000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,25801,14995000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2015,48125,11795000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,46531,18995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,25303,20000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,22726,21795000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,39624,15295000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,8992,21095000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,31685,19995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,27751,21500000
TOYOTA, RAV4,Automático,Gasolina,2,2018,23165,19990000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,60148,9547000
TOYOTA, RAV4,Automático,Gasolina,2.5,2018,10864,25980000
TOYOTA, RAV4,Automático,Gasolina,2.5,2020,1500,33995000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,22864,15995000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,32070,14499000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,61000,14450000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,8080,20349000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,14152,13900000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,30635,18590000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,37849,13790000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,30100,14288000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,18200,13499000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,17000,16711000
TOYOTA, RAV4,Automático,Gasolina,2,2015,36426,13330000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,31457,13999000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,30726,12495000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,24770,18999000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,11556,18562000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,26191,15293000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,7191,33626000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,56203,12711000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,57299,10311000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,18078,20298000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,65452,17235000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,17807,21508000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,15507,21766000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,46000,12232000
TOYOTA, RAV4,Automático,Gasolina,2.5,2018,13000,25991000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,19849,21322000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,24281,21192000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,4271,32860000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,35046,20791000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,7735,33892000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,7408,22362000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,13322,20000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,13281,23691000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,47026,15200000
TOYOTA, RAV4,Automático,Gasolina,2,2017,35509,17995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,25252,19991000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,19986,21323000
TOYOTA, RAV4,Automático,Gasolina,2,2017,25714,20182000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,54115,10191000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,37100,14897000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,45950,19599000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2015,33481,14999000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,34000,19250000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,34050,11990000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,64609,11999000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,27170,15999000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,33432,14500000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,55185,19999000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,8357,29550000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,40376,14695000
TOYOTA, RAV4,Automático,Gasolina,2,2017,21676,18995000
TOYOTA, RAV4,Automático,Gasolina,2,2016,43000,15495000
TOYOTA, RAV4,Manual,Gasoléo,2,2018,29883,17590000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,19296,21999000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,6677,30000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,18750,20750000
TOYOTA, RAV4,Automático,Gasolina,2,2017,13069,19999000
TOYOTA, RAV4,Semi-Auto,Gasolina,2,2014,31306,14295000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,30524,23895000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,18800,20000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,7700,21000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,44687,17900000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,39510,17295000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,19200,15450000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2013,30524,12495000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,18501,21250000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,38000,22075000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,28128,20795000
TOYOTA, RAV4,Automático,Gasolina,2,2016,6254,19490000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,22080,14650000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,41411,10995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,26128,19990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,32196,20790000
TOYOTA, RAV4,Automático,Gasolina,2,2017,33128,18000000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,47000,14010000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,38000,16000000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,57962,10500000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,22860,25000000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,47362,14795000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,30096,20870000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,18000,15995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,29200,20250000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,32804,15750000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,40006,20995000
TOYOTA, RAV4,Manual,Gasoléo,2,2013,43573,12295000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,42810,15895000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,31057,17295000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,23750,23995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,40312,18995000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,37531,15995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,31284,22995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,22531,21995000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,66973,11395000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,42596,19862000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,57500,21018000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,62734,20112000
TOYOTA, RAV4,Automático,Gasolina,2,2016,32754,20495000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,12740,32495000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,53569,21395000
TOYOTA, RAV4,Automático,Gasolina,2,2018,10116,22346000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,27361,21271000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,38999,11804000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,47339,18995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2020,1114,36500000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,63016,16700000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,52462,10500000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,14000,21000000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2015,47291,14000000
TOYOTA, RAV4,Automático,Gasolina,2,2017,25981,19000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,37713,22000000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,43733,13599000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,51242,19545000
TOYOTA, RAV4,Automático,Gasolina,2,2016,24431,16217000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,25596,20750000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,9000,29903000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2013,67000,11270000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,32480,21995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,23237,21692000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,32814,22485000
TOYOTA, RAV4,Automático,Gasolina,2.5,2018,13627,27006000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,16745,20444000
TOYOTA, RAV4,Automático,Gasolina,2,2016,18863,17750000
TOYOTA, RAV4,Automático,Gasolina,2,2017,11500,20999000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,36000,17995000
TOYOTA, RAV4,Automático,Gasolina,2,2017,33900,18991000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,63808,9991000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,26895,23490000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,16885,29900000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,58941,10201000
TOYOTA, RAV4,Semi-Auto,Gasolina,2,2013,34201,13495000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,41643,19995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,31186,19995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,27816,20595000
TOYOTA, RAV4,Automático,Gasolina,2,2016,26650,17695000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,30045,18823000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,18976,20066000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,40586,18796000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,10768,30999000
TOYOTA, RAV4,Automático,Gasolina,2,2017,15375,19995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,11098,20491000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,26018,20380000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,70400,8990000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,52429,10495000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,19000,20608000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,50752,19362000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,56822,10244000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,2984,35955000
TOYOTA, RAV4,Automático,Gasolina,2,2017,23658,18229000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2010,91500,6250000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2011,87200,7500000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2007,73000,4395000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,10570,28222000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2012,42226,9995000
TOYOTA, RAV4,Manual,Gasoléo,2,2005,105000,3695000
TOYOTA, RAV4,Manual,Gasoléo,2,2005,99000,3495000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2015,31015,13800000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2014,52079,11450000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,32837,15574000
TOYOTA, RAV4,Automático,Gasolina,2,2017,31250,17995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,18278,20000000
TOYOTA, RAV4,Automático,Gasolina,2,2015,32611,15199000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,29005,13750000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,60777,10985000
TOYOTA, RAV4,Manual,Gasoléo,2,2013,49450,10440000
TOYOTA, RAV4,Automático,Gasolina,2,2015,34457,14495000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2012,31151,9939000
TOYOTA, RAV4,Automático,Gasolina,2,2017,36826,17995000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,81033,11199000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,53813,12499000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,9000,32995000
TOYOTA, RAV4,Automático,Gasolina,2,2017,20136,18995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,33728,19695000
TOYOTA, RAV4,Automático,Gasolina,2,2015,24912,15495000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,31696,16200000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,27849,22461000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,23340,17295000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2015,44095,13700000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,15100,21495000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,36933,11400000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,33195,21000000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,37393,14600000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2014,80933,10985000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,38101,20800000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,54520,12100000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,42284,13000000
TOYOTA, RAV4,Manual,Gasoléo,2,2014,63388,9985000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,10709,29985000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,50808,16985000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,16709,28985000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,101510,16000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,48980,19500000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2014,27549,13975000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,56772,19975000
TOYOTA, RAV4,Automático,Gasolina,2,2018,11227,22975000
TOYOTA, RAV4,Manual,Gasoléo,2,2006,71356,3499000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2007,63742,4295000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,37185,17999000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,58056,12499000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,15236,23499000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,9125,33950000
TOYOTA, RAV4,Automático,Gasolina,2,2017,26774,18950000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,101800,7895000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,122280,15000000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2007,120870,2991000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,18194,22499000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2014,30400,13950000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,10639,27950000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,57000,18795000
TOYOTA, RAV4,Manual,Gasolina,2,2009,114321,4995000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2008,103000,3995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,41000,20991000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,42543,14950000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,1756,36450000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,28863,15950000
TOYOTA, RAV4,Automático,Gasolina,2,2017,15182,19450000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,52574,12950000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2008,98000,2595000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,28952,22450000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,81051,14299000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,25447,15793000
TOYOTA, RAV4,Manual,Gasoléo,2,2016,61996,12990000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2012,49255,8995000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2013,39555,12495000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,61680,12990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,6102,32993000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2012,82000,7095000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2015,58974,13495000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,55235,11750000
TOYOTA, RAV4,Manual,Gasoléo,2,2013,55389,9495000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2006,68000,4495000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,35921,11995000
TOYOTA, RAV4,Automático,Gasoléo,2.2,2011,57620,7975000
TOYOTA, RAV4,Automático,Gasolina,2,2008,61000,5195000
TOYOTA, RAV4,Manual,Gasoléo,2,2015,64928,11500000
TOYOTA, RAV4,Manual,Gasolina,2,2005,113000,2394000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,57000,18795000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,8639,28795000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2012,74510,6980000
TOYOTA, RAV4,Manual,Gasoléo,2,2017,39839,14400000
TOYOTA, RAV4,Automático,Other,2,2017,26972,18000000
TOYOTA, RAV4,Automático,Other,2,2017,4909,20000000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2013,63251,11000000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,15297,21500000
TOYOTA, RAV4,Automático,Gasolina,2,2017,25362,19200000
TOYOTA, RAV4,Automático,Other,2,2016,27427,16249000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,1454,22995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,25632,22990000
TOYOTA, RAV4,Manual,Gasolina,2,2002,140000,1600000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,20431,22495000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,28076,22995000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,33390,21990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2016,72865,17990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,7000,36990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2019,5944,32990000
TOYOTA, RAV4,Automático,Gasolina,2.5,2017,39392,19990000
TOYOTA, RAV4,Automático,Gasolina,2,2016,24508,18990000
TOYOTA, RAV4,Automático,Gasolina,2,2008,116000,4480000
TOYOTA, RAV4,Manual,Gasoléo,2.2,2015,22073,14490000
